timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1442.337900632,-14.618,-16.1156,-17.9708,-16.7862,-87301.5781,-8973.376,-20407.1426,-14016.5332,-18.8872,1332.4323,-14.3945,-16.138,-43568.4688,-13831.0137,-86857.1094,-47307.4688
1442.341889665,-14.6404,-16.138,-17.9932,-16.8085,-87320.8203,-8990.8994,-20422.3633,-14028.6475,-18.9766,1561.4482,-14.3498,-16.138,-43613.1914,-13880.6348,-86899.5391,-47349.7344
1442.345889219,-14.6627,-16.138,-18.0379,-16.8085,-87354.3047,-9049.707,-20479.4727,-14087.5674,-18.9766,1380.2649,-14.3945,-16.0709,-43605.7266,-13878.2432,-86875.1484,-47343.4297
1442.349886012,-14.6404,-16.138,-17.9708,-16.7862,-87306.3594,-9010.6367,-20436.3789,-14056.4531,-18.9096,1187.3247,-14.4169,-16.1156,-43563.8398,-13823.8164,-86837.0625,-47298.3477
1442.353886176,-14.618,-16.1156,-18.0155,-16.8085,-87301.7578,-8980.6182,-20407.2988,-14020.0645,-18.9319,1318.9764,-14.3945,-16.1603,-43574.3477,-13827.8398,-86855.9531,-47302.8398
1442.357882711,-14.6404,-16.138,-18.0379,-16.8532,-87320.1484,-8993.291,-20418.2734,-14028.5586,-18.9096,1525.7076,-14.3945,-16.1156,-43610.9141,-13868.3857,-86893.6562,-47336.5039
1442.361889617,-14.6404,-16.0709,-18.0155,-16.7191,-87357.2969,-9052.6133,-20475.248,-14087.5,-18.8649,1456.3279,-14.3722,-16.1603,-43620.5898,-13887.3623,-86889.8594,-47349.2422
1442.365887003,-14.5733,-16.0709,-17.9708,-16.7415,-87319.1484,-9031.0215,-20448.8066,-14077.5088,-18.8649,1163.4753,-14.3945,-16.138,-43566.2539,-13824.3076,-86834.1094,-47293.4062
1442.369879722,-14.5957,-16.138,-18.0155,-16.7862,-87298.7578,-8985.6699,-20400.6387,-14024.3789,-18.9319,1293.7413,-14.3945,-16.1603,-43572.4219,-13823.3467,-86850.1172,-47293.6992
1442.373876497,-14.5957,-16.1156,-18.0379,-16.8085,-87318.6797,-8992.9785,-20411.1875,-14026.4795,-18.999,1469.9178,-14.3722,-16.1827,-43600.4766,-13855.042,-86879.5312,-47319.4492
1442.377881532,-14.5733,-16.1156,-18.0379,-16.8085,-87354.3516,-9041.0352,-20464.5645,-14075.0273,-18.9319,1511.8273,-14.3722,-16.1156,-43626.8281,-13890.6924,-86891.375,-47345.8242
1442.381877307,-14.551,-16.0709,-18.0155,-16.8309,-87333.1406,-9040.208,-20463.2461,-14086.6504,-18.8425,1184.106,-14.3722,-16.138,-43574.8164,-13830.9463,-86833.2188,-47294.75
1442.385898438,-14.5957,-16.0486,-17.9708,-16.8085,-87300.9766,-8987.0557,-20409.3105,-14030.3691,-18.8202,1275.167,-14.4392,-16.1156,-43572.0195,-13822.0957,-86842.5391,-47289.6289
1442.389887045,-14.6627,-16.0933,-17.9485,-16.8085,-87319.1484,-8990.7432,-20413.7598,-14025.6523,-18.9543,1438.3795,-14.3945,-16.138,-43595.6914,-13846.9277,-86869.2734,-47311.4219
1442.393883561,-14.6404,-16.0486,-17.9932,-16.8309,-87351.7578,-9036.2734,-20458.9531,-14069.2607,-18.9543,1569.8301,-14.3722,-16.138,-43636.6641,-13896.8613,-86899.1094,-47352.082
1442.397880984,-14.618,-16.0709,-18.0155,-16.8532,-87344.3828,-9058.1338,-20478.2207,-14101.2012,-18.8649,1206.0554,-14.3498,-16.2274,-43585.1406,-13844.2236,-86835.2734,-47303.2422
1442.401882834,-14.6404,-16.1156,-17.9708,-16.8532,-87299.1875,-8996.4873,-20412.1934,-14040.1143,-18.9319,1256.7045,-14.3722,-16.205,-43575.6406,-13826.3193,-86836.2344,-47288.0
