timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1769.276319678,-14.7074,-16.138,-18.0155,-16.7862,-92193.9297,-20772.3027,-25956.5898,-43682.3711,-137.3738,4438.52,-119.7159,1351.476,-68778.7344,-19187.1406,-86590.9688,-51899.7891
1769.280306645,-14.6404,-16.0933,-18.0379,-16.8085,-92231.3672,-20817.7891,-26009.1387,-43725.5312,-315.0255,4555.8218,-292.0032,1465.9167,-68810.9375,-19235.4199,-86619.1328,-51939.9102
1769.284304354,-14.618,-16.205,-18.0379,-16.8309,-92214.6719,-20818.6836,-26014.5703,-43729.8242,-84.3108,4187.6216,-76.3089,1099.8846,-68755.7734,-19176.9922,-86554.1562,-51892.3477
1769.288301154,-14.6851,-16.205,-18.0379,-16.8532,-92172.2266,-20763.0039,-25953.1465,-43680.0938,-27.962,4235.1636,-20.4742,1150.556,-68751.375,-19158.127,-86555.25,-51881.3477
1769.29229964,-14.6851,-16.0709,-18.0155,-16.8085,-92186.3984,-20767.7207,-25955.6055,-43682.707,-91.9104,4373.2974,-79.3263,1289.0028,-68769.5859,-19172.7227,-86579.0781,-51895.8125
1769.296296163,-14.6627,-16.1156,-17.9708,-16.8309,-92217.7109,-20804.5352,-25996.1973,-43715.6328,-333.8457,4601.2407,-310.6445,1512.6768,-68815.2578,-19233.7656,-86626.6875,-51947.4648
1769.300297057,-14.5957,-16.138,-18.0155,-16.8532,-92222.7578,-20828.8984,-26029.6348,-43742.5859,-133.6411,4234.4038,-124.4769,1147.3149,-68765.0547,-19187.1172,-86567.3203,-51907.6562
1769.304294339,-14.6851,-16.138,-18.0155,-16.8532,-92166.6328,-20764.0781,-25958.4434,-43688.8086,-21.3906,4208.3418,-16.0486,1122.7058,-68748.1328,-19155.5781,-86556.1719,-51885.5977
1769.308287714,-14.6851,-16.0709,-18.0155,-16.7638,-92178.75,-20764.6582,-25953.6602,-43689.0312,-62.4508,4349.8506,-51.9455,1264.9746,-68764.625,-19168.4766,-86579.9766,-51901.9141
1769.312285811,-14.6851,-16.0486,-17.9708,-16.7191,-92205.6875,-20794.6992,-25983.7012,-43714.8281,-294.2384,4580.9004,-271.2608,1493.9459,-68807.8125,-19223.0586,-86626.1719,-51950.8633
1769.316283575,-14.6851,-16.138,-17.9261,-16.7862,-92222.875,-20830.0371,-26027.5332,-43749.3828,-168.2863,4301.3472,-156.9316,1215.3986,-68775.4453,-19197.8457,-86583.9531,-51927.9531
1769.320287616,-14.6627,-16.205,-18.0155,-16.8532,-92168.4453,-20770.2246,-25966.2227,-43698.3516,-24.9445,4186.8843,-19.5801,1103.528,-68747.5078,-19156.0938,-86557.9609,-51893.5977
1769.324285843,-14.618,-16.1603,-18.0379,-16.8085,-92176.1562,-20761.6191,-25954.2637,-43690.082,-51.5208,4329.8906,-41.7307,1247.8755,-68765.1641,-19169.2578,-86581.3594,-51908.418
1769.328284903,-14.6627,-16.138,-17.9932,-16.7862,-92198.8672,-20783.9922,-25977.8906,-43710.7148,-264.5776,4563.4663,-242.4047,1479.2607,-68808.2109,-19219.9746,-86627.4453,-51955.9141
1769.332275759,-14.6404,-16.138,-17.9932,-16.8532,-92229.1328,-20832.6074,-26034.5078,-43755.8867,-229.2618,4372.7612,-214.1074,1288.0416,-68791.2734,-19214.9453,-86602.6406,-51951.7344
1769.33627106,-14.6851,-16.138,-18.0602,-16.8532,-92174.0312,-20778.1152,-25977.1074,-43708.3438,-31.7171,4169.5615,-25.8833,1087.1665,-68749.6484,-19162.8887,-86561.1797,-51908.3945
