timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1657.721277901,0.0,0.0,80.1087,45.754,-29983.5469,-32959.0117,-36712.6719,-34297.7461,-57312.0391,-118652.0469,24872.3945,-120308.8047,-76397.2578,-52758.9688,33508.3047,0.0
1657.882112109,-14.618,-16.0709,-17.9932,-16.8532,-91974.6562,-16765.5293,-22498.5723,-33710.4766,-73.0231,3665.9319,-63.4566,836.0223,-61354.4883,-17425.2402,-86559.5234,-50408.8594
1658.037329019,-14.6404,-16.0709,-18.0379,-16.8309,-91957.3594,-16724.0215,-22622.1113,-33706.8125,-19.2225,3442.4817,-14.551,616.2599,-61310.7695,-17359.2363,-86515.9844,-50350.9688
1658.041364226,-14.618,-16.138,-18.0155,-16.8085,-91959.9297,-16708.1074,-22605.123,-33686.5156,-23.6705,3590.4724,-18.1273,764.832,-61329.8555,-17376.2012,-86540.2109,-50368.8281
1658.045337177,-14.6627,-16.0933,-18.0155,-16.8085,-91983.9141,-16726.0332,-22631.9004,-33702.543,-90.2787,3812.0454,-77.0241,985.3767,-61374.8945,-17430.5391,-86584.6016,-50417.2891
1658.049356384,-14.6404,-16.0038,-18.0379,-16.7638,-92017.7969,-16777.9121,-22699.4707,-33756.4102,-54.2477,3514.0742,-46.5587,686.288,-61339.8711,-17400.5879,-86537.5938,-50391.2695
1658.053343538,-14.5733,-16.1156,-18.0379,-16.7862,-91966.3672,-16732.873,-22660.8691,-33724.1328,-19.2449,3409.1104,-14.551,583.2241,-61310.1875,-17356.4434,-86510.8828,-50355.5977
1658.057345117,-14.5733,-16.138,-18.0602,-16.7415,-91957.0625,-16701.7148,-22630.5156,-33694.7422,-21.033,3553.324,-15.9591,727.6163,-61325.7656,-17366.1875,-86533.1719,-50368.4727
1658.061339401,-14.5733,-16.0709,-18.0155,-16.7638,-91976.3359,-16715.4609,-22650.4746,-33704.7539,-77.6947,3794.5215,-66.9435,968.7246,-61369.8867,-17419.9883,-86580.0156,-50415.9688
1658.06534198,-14.618,-16.0709,-17.9708,-16.7415,-92015.3594,-16769.7754,-22718.5137,-33756.7461,-65.1777,3602.0508,-56.4829,774.9797,-61355.4062,-17417.6191,-86555.6094,-50411.2539
1658.06934067,-14.6627,-16.138,-17.9708,-16.8085,-91977.3594,-16745.5684,-22702.4219,-33741.2109,-19.9601,3386.647,-15.1992,561.0064,-61310.0312,-17361.4707,-86511.4219,-50362.168
1658.073366544,-14.5957,-16.1156,-18.0379,-16.8532,-91953.0625,-16700.2852,-22656.4434,-33697.5352,-19.379,3522.8137,-14.6627,697.5756,-61320.625,-17366.8145,-86530.2891,-50365.9922
1658.077345087,-14.5733,-16.0933,-18.1049,-16.8532,-91971.7734,-16707.5273,-22669.9219,-33701.8281,-56.0805,3737.3235,-46.8716,911.6606,-61355.0234,-17407.5605,-86569.0859,-50400.3438
1658.081343851,-14.618,-16.0933,-18.0379,-16.7862,-92009.2344,-16752.7656,-22725.2207,-33746.7969,-75.303,3671.3411,-65.4012,844.2477,-61359.3594,-17425.3301,-86566.6719,-50415.2773
1658.085341171,-14.5733,-16.0933,-17.9708,-16.8085,-91989.9219,-16749.9062,-22732.418,-33753.2812,-22.0388,3375.27,-17.1661,549.2047,-61305.6055,-17361.002,-86510.4609,-50362.8164
1658.089346658,-14.551,-16.1156,-17.9708,-16.8085,-91952.9766,-16692.707,-22677.0957,-33701.4922,-19.2672,3512.3755,-14.5733,687.0479,-61315.125,-17360.332,-86527.6484,-50366.5273
1658.093339848,-14.551,-16.138,-17.9932,-16.8085,-91971.3906,-16697.3789,-22688.5625,-33706.8555,-47.8104,3714.0554,-39.0038,888.7948,-61348.7422,-17396.1172,-86565.3359,-50400.1445
1658.097335687,-14.5957,-16.138,-17.9708,-16.7862,-92006.1094,-16739.0879,-22741.3359,-33749.9727,-83.1932,3737.5022,-72.1961,911.1689,-61370.1133,-17429.1523,-86578.0547,-50428.5078
1658.10133347,-14.618,-16.138,-17.9485,-16.7862,-92001.0547,-16754.3984,-22768.0449,-33773.5312,-25.7492,3377.8181,-20.4742,551.5963,-61311.1914,-17361.4277,-86510.9531,-50370.9062
