timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1551.651610882,-14.5957,-16.138,-17.9708,-16.8085,-91385.0625,-12643.3086,-22008.8906,-23964.5801,-19.1331,2575.8596,-14.4392,77.1359,-51309.5898,-14566.4531,-86120.625,-48122.9688
1551.655612941,-14.6404,-16.138,-18.0379,-16.8532,-91413.4453,-12679.2285,-22046.3535,-23997.7715,-19.1331,2706.3044,-14.4616,208.9218,-51348.3477,-14615.8506,-86152.1641,-48165.1484
1551.659612389,-14.5957,-16.138,-18.0379,-16.8085,-91413.0234,-12702.6523,-22074.4043,-24029.6445,-19.1331,2320.7368,-14.3945,24.3634,-51291.6875,-14555.7686,-86087.5,-48114.3633
1551.663610763,-14.618,-16.1827,-18.0379,-16.8085,-91359.2656,-12635.084,-22001.0684,-23966.3672,-19.066,2383.0759,-14.3722,-16.138,-51283.8867,-14535.6074,-86091.5625,-48101.4023
1551.667607692,-14.6627,-16.138,-18.0155,-16.8085,-91375.6719,-12633.6309,-21998.3418,-23958.8125,-19.066,2532.5645,-14.4392,36.1204,-51302.4375,-14555.4785,-86116.7109,-48120.6445
1551.67162166,-14.6404,-16.1603,-17.9708,-16.8085,-91401.7578,-12661.1904,-22029.4102,-23984.3379,-19.1107,2735.8088,-14.5063,218.6224,-51346.8086,-14613.0791,-86157.0781,-48169.4844
1551.67559494,-14.6627,-16.138,-17.9485,-16.8085,-91420.0469,-12703.6367,-22077.1094,-24030.0469,-19.1331,2385.8477,-14.4616,52.8842,-51303.0664,-14571.4824,-86100.0781,-48132.4023
1551.679593925,-14.6404,-16.1827,-18.0155,-16.8532,-91362.1953,-12641.7217,-22011.8633,-23974.168,-19.1554,2357.6621,-14.4616,-15.9591,-51282.5898,-14538.2451,-86087.8984,-48107.5703
1551.683590521,-14.5733,-16.138,-17.9932,-16.8309,-91369.8828,-12630.9482,-21998.0723,-23957.4707,-19.2001,2488.6655,-14.3945,16.3391,-51298.5742,-14550.8516,-86108.9141,-48121.4297
1551.687590654,-14.5733,-16.138,-17.9708,-16.8085,-91390.1797,-12650.2158,-22016.9824,-23972.0664,-19.1554,2736.7251,-14.4392,217.4601,-51349.3555,-14610.5527,-86158.0625,-48172.8359
1551.691586139,-14.6627,-16.138,-17.9708,-16.8309,-91421.3203,-12704.3066,-22075.1191,-24026.3594,-19.1331,2450.4888,-14.3945,76.7559,-51321.3281,-14587.0166,-86114.3672,-48150.1719
