timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1864.116290004,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120445.7734,-119943.5078,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.120287702,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120855.3672,-120227.5547,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.124287919,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120139.2188,-119964.1797,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.128291525,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119964.0,-119785.3672,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.132296131,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119698.5078,-119576.0234,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.136289903,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-118492.7891,-117662.7109,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.14030499,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119641.3594,-119471.1953,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.144297003,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119826.6719,-120075.0469,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.14829272,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119990.0234,-120120.6641,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.152298271,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119986.4922,-120126.4766,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.156294821,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120009.4453,-119831.0547,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.160307723,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120204.7109,-119491.3047,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.164302773,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120261.0547,-120287.4297,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.168305935,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119984.0312,-120133.9844,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.1723143,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120159.1797,-119956.1328,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.176312498,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119963.6875,-119970.4375,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.180325382,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119363.9922,-117608.6016,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.184317765,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119633.8438,-119499.0859,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.188314464,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120038.3203,-120192.2344,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.192321921,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120005.6406,-120027.5469,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.196326046,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120028.3281,-120033.6094,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.200326985,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119678.5078,-120029.7422,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.204360535,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119992.0312,-120385.9375,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.208334456,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120239.9609,-120559.2734,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.21233208,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120040.5156,-120448.0547,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.216331778,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119719.1641,-120093.5547,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.220338884,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119625.375,-120054.8828,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.224347749,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-118247.4375,-119897.375,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.228340707,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119444.75,-119995.7656,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.232337813,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119831.5,-120156.8516,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.236342456,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119737.1562,-119973.2344,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.240345487,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119614.6016,-119835.5938,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.244349834,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-118479.8047,-117346.2344,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.248350218,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119371.8125,-119126.8438,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.252349527,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120066.5781,-120116.0156,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.256348207,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119874.3281,-120098.2031,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.260349998,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120011.9453,-120198.8281,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.264350419,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119834.2031,-119731.9453,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.268402135,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120129.9453,-119991.8047,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.272353612,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120245.1016,-120346.4219,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.276350532,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120224.9141,-120276.1016,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.280349583,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120075.5859,-120000.5,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.284368948,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119614.0156,-119378.3203,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.288351016,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-118951.625,-118092.8516,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.292351456,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120123.0391,-120183.8984,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.296354247,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119759.2188,-119986.4453,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.300355038,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119916.0781,-119996.0547,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.304356162,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119921.0859,-119811.4766,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.308393953,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-118570.75,-117487.875,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.312346577,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119442.625,-119132.3203,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.316342183,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120121.875,-120075.9609,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.320345585,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119881.1641,-120113.8516,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.324352561,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119718.4219,-120046.0078,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.328351352,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119688.4766,-119557.6953,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.332353995,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120259.1328,-119863.0156,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.336351601,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120330.5234,-120125.5156,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.340357059,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120367.2031,-120166.9375,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.344357979,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120054.7969,-120145.5234,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.348354381,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119545.3125,-120077.3906,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.352359691,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119286.2109,-120016.3281,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.356367019,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119942.0078,-119935.1484,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.360365088,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120077.2578,-120054.1953,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.364366156,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-120025.5156,-120115.9062,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.368369577,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119571.3281,-120047.6641,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.372376553,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-118793.3047,-120320.2422,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
1864.376365085,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,-119558.1172,-120437.75,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0,187500.0
